0,1,0.057647128753466184
1,0,0.03760083782202006
1,2,0.08235429999999987
1,49,0.03539660827939471
2,1,0.05290042639145653
2,3,0.11764899999999984
3,2,0.06449337116260338
3,4,0.06430498111671648
3,45,0.1680699999999998
4,3,0.11764883123526287
4,5,0.06364039264853105
5,4,0.052942241562010856
5,6,0.16804967017130254
6,5,0.03526929831127776
6,7,0.06264265433254415
6,44,0.24009999999943155
7,6,0.1269509560329582
7,8,0.34299999972424716
8,7,0.24008474218005105
8,9,0.4899999999999997
8,44,0.24008744713278588
9,8,0.34299966304813234
9,10,0.6999999999999997
9,53,0.34299952175260445
10,9,0.4899990904562895
10,11,0.9999999999999999
10,56,0.48999532906792165
11,10,0.0
11,12,0.0
11,57,0.0
12,11,0.9999999999899548
12,13,0.366393694877654
12,58,0.4899999999409035
13,12,0.6999999782803152
13,14,0.17412388471089518
14,13,0.48997751188809985
14,15,0.07331254843390818
15,14,0.34210680149140366
15,16,0.06405365677506338
16,15,0.22120940495511332
16,17,0.008131779404277431
17,16,0.04483360234919139
17,18,0.0403466840853639
18,17,0.020767547640789686
18,19,0.057648006616028036
19,18,0.026340258491887612
19,20,0.08235429999702791
20,19,0.0509767246166442
20,21,0.11764899999999967
21,20,0.07729204520107963
21,22,0.1680699999999998
22,21,0.11532268935138401
22,23,0.11626414846989548
22,60,0.24009999999999979
23,22,0.1680699999999998
23,24,0.07724496163373032
24,23,0.11764899999999984
24,25,0.05179108446884137
25,24,0.08235429999981
25,26,0.021796435587644034
26,25,0.0576479618248569
26,27,0.01140045508529734
27,26,0.04028644375816764
27,28,0.0014177281259119415
27,48,0.006781935604778955
28,27,0.025148856916227817
28,29,0.0031034840524745535
29,28,0.0009316893875706691
29,30,0.0016704433588803063
29,48,0.0067815139461506035
30,29,0.0
30,31,0.004746450866568924
31,30,0.002569781026307089
31,32,0.006782230719670732
32,31,0.004403539381310035
32,33,0.002393430732426974
32,47,0.009688901040699971
33,32,0.006782230395850083
33,34,0.0009957792052394214
33,46,0.0
34,33,0.004745586643434542
34,35,0.0
35,34,0.001645583005595607
35,36,0.01977299352838228
36,35,0.01365683224566729
36,37,0.028247524899999935
36,46,0.01381874738247991
37,36,0.01744925241182327
37,38,0.040353606999999916
37,52,0.01903640645890058
38,37,0.0282249482281922
38,39,0.057648009999999895
38,51,0.027243236822947478
39,38,0.039963557667694584
39,40,0.08235429999999987
39,49,0.04029744928259391
40,39,0.05747098496991395
40,41,0.11764899999999984
41,40,0.08215352146530999
41,42,0.08169174318665068
41,45,0.1680699999999998
42,41,0.1176487755769658
42,43,0.0
43,42,0.02470288505388014
43,44,0.24009936331942366
43,53,0.17491581059946879
44,6,0.1680168105404083
44,8,0.34299999999999975
44,43,0.16739249161462844
44,45,0.16797604191836976
45,3,0.11763370863871347
45,41,0.11755512514189602
45,44,0.24009999999999979
46,33,0.004135817655136737
46,36,0.01977326742999995
46,47,0.00959838746865915
47,32,0.006647619680342243
47,46,0.013841287200999962
47,48,0.006187462632372075
48,27,0.002195571139190516
48,29,0.0038380468966466067
48,47,0.00968890104068845
49,1,0.05764800999954438
49,39,0.03787474010800904
49,50,0.01705347379370063
50,49,0.04035020418316538
50,51,0.008473168299557686
51,38,0.040353606761426714
51,50,0.0
51,52,0.012896283068529212
52,37,0.01855862385929996
52,51,0.028244753731431958
53,9,0.4899999999146165
53,43,0.0
53,54,0.1567208596848006
54,53,0.1728950579182841
54,55,0.34299732028803254
55,54,0.16651249641640659
55,56,0.48999999860954446
56,10,0.5823509999999998
56,55,0.28760736280238425
56,57,0.6999999999999997
57,11,0.9999999999999999
57,56,0.48703828520753867
57,58,0.48960887207018855
58,12,0.693926262580594
58,57,0.6999999999999997
58,59,0.34180155243006527
59,58,0.4899999999999997
59,60,0.238843753236779
60,22,0.16596897043427314
60,59,0.34299999999999975
